0.9567051252556674, 0.25646986980984077, 1.2534355724660724
1.512483726140993, 0.770172180309383, 1.6765479816907396
-0.23496544138939543, -0.9046861766122583, 0.5069410104153402
0.3777038824211995, -0.3384001650379598, 0.9733641386945008
-0.06902090751458835, -0.5721952017486642, 0.1511131470713502
-0.003377765677738856, -0.5115217005085608, 0.20108705367268886
-0.16699053565737185, -0.5433414557803745, -0.2449113983577859
-0.1279560760004737, -0.3281525833143139, -0.6973554811310306
-0.09901562992534838, -0.18199673494849117, -0.996763807130912
-0.08454540688778567, -0.10891881076557974, -1.1464679701308529
-0.09329782579936557, -0.11700861093092685, -1.153131157677698
-0.10642645416673549, -0.1291433111789475, -1.1631259389979656
-0.10070865004075272, -0.06415518716138324, -1.3194932895447515
-0.13134211623128247, -0.09246948774009811, -1.3428144459587095
0.06558730927926593, 0.08955101598021209, -1.1928927261546936
0.8502703965358622, 0.8745313547136699, -0.7562363850322611
0.758369997964273, 0.7895884529775252, -0.8261998542741352
-0.04247633244529034, 0.049371737848263764, -1.4358815148104664
0.571886011480709, 0.49781620163545426, -0.6467289041174665
0.3211004778304882, 0.2063136729881706, -0.6769308048823448
-0.1215354209840679, -0.6207340027407469, 0.11113402179027931
-0.5268298802571301, -1.1147512582164958, 0.1240252832758193
-0.6752695763087774, -1.4310626327493956, 0.49317952171349977
-0.7042100223839027, -1.5772184811152186, 0.7925878477133811
-0.40359316460458805, -1.3590635993456335, 1.1821667623997474
-0.0009818946719113986, -0.9869327917396661, 1.4886733895546242
0.6948354087986928, -0.3437936785945701, 2.018396799528814
1.254287368249385, 0.5315230754316429, 1.4799839490588074
0.5023801356703199, 1.4709892277625285, 1.3130502960035106
0.63028037911321, 1.828019325816951, 0.767539144378509
-3.127309281147885, 4.235965257967536, 1.2967851657446214
-1.2531827069918786, 0.20655383805442812, -0.9877756606070378
-0.4228551296538056, -0.4813193410663346, -1.2433017463641827
